campaign_name,campaign_status,campaign_id,ad_group_id,ad_group_name,metrics_clicks,metrics_conversions,metrics_conversions_by_conversion_date,ad_group_ad_status,ad_group_ad_ad_id,final_urls,keyword
PC Cleaner_ENG_ROW_SEARCH,2,129332503,10400383783,How Speed Up Computer - PH,33754,222.528951,222.528951,2,271597733898,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],how speed up your computer
-- SP-Data Recovery EN SE,4,96048223,4443387463,Recover lost files,576,217.0,0.0,2,27116232703,[],recover lost files
-- PC Cleaner EN SE,4,53014303,5480188543,ccleaner - download,24688,217.0,0.0,2,22218646303,[],ccleaner download
Photo Recovery_EN_SE,4,94230703,4772923663,Card recovery software,2741,213.0,0.0,4,155232685091,['https://www.pchelpsoft.com/photo-recovery/info/sd-card-recovery/?tracking=PH_EN_PP_GO_SE_PR&keyword={keyword}&campaignID=ADWORDS&t=memory-card'],card recovery freeware
PC Cleaner_ES_SOAM_SE,4,181348183,11230963303,Cleaner - Broad - PRIME,79536,211.0,211.0,4,230905452441,['https://www.pchelpsoft.com/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC_SOAM&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_FR_SEARCH,2,135863623,7211242783,Ccleaner Télécharger - BR,26169,210.752873,143.752873,3,250583867970,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],telecharger ccleaner
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977148109,Computer clean up-PH,5751,210.102462,210.102462,2,420999617265,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],computer system cleaner
PC Cleaner_FR_SEARCH,2,135863623,7211240743,PC Cleaner Gratuit - EX,7295,209.0,0.0,4,52327993543,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner gratuit
PC Cleaner_FR_SEARCH,2,135863623,7211240143,PC Cleaner - EX - PRIME,6631,207.0,0.0,4,52328354023,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6478942303,Pc cleaner-EX,18411,206.841904,206.841904,2,385318313892,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_DE_SEARCH,2,137045143,7278513943,PC Reinigen - BR,14872,205.160181,205.160181,2,436554164115,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc reinigen software
Photo Recovery_EN_SE,4,94230703,4482226423,Undelete + sd card,7823,205.0,0.0,4,17750787823,[],undelete sd card
-- SP-Outlook PST EN SE,4,98111023,4486590583,scanpst,8559,204.0,0.0,4,17858000863,[],scanpst exe
Photo Recovery_EN_SE,4,94230703,4772923663,Card recovery software,4154,203.5,132.5,4,251187763917,['https://www.pchelpsoft.com/photo-recovery/info/windows/sd-card-recovery/?tracking=PH_EN_PP_GO_SE_PR'],card recovery freeware
-- SP-Data Recovery EN SE,4,96048223,4354901263,Recover deleted files,11250,203.0,0.0,4,17138898943,[],recover deleted files
PC Cleaner_ES_SEARCH,2,144566263,7729403983,Cleaner - Broad - PRIME,41057,202.0,0.0,4,40596219223,['http://www.pchelpsoft.com/pc-cleaner/lpes-ms/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_FR_SEARCH,2,135863623,11706035503,CClean - BR,14827,201.0,0.0,3,198785199559,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],+ cclean
PC Cleaner_ENG_US_SEARCH,2,1489522747,62501087443,Computer Diagnostic,6973,200.136484,200.136484,2,421024359742,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],pc health check
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977147189,Cleaner Broad-BR,8514,198.866666,198.866666,2,414803484214,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
PC Cleaner_ES_SEARCH,2,144566263,7704729103,Limpia PC,19905,198.7,154.7,3,230971952861,['https://www.pchelpsoft.com/static/lp/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],limpia pc
Photo Recovery_EN_SE,4,94230703,4772923663,Card recovery software,2564,194.0,0.0,4,162728785385,['https://www.pchelpsoft.com/photo-recovery/info/sd-card-recovery/?tracking=PH_EN_PP_GO_SE_PR&keyword={keyword}&campaignID=ADWORDS&t=memory-card'],card recovery freeware
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,6780,193.756374,193.756374,2,448088392531,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up my computer for free
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977148109,Computer clean up-PH,5477,190.873755,190.873755,2,420999617265,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],why is my computer so slow
PC Cleaner_ES_SOAM_SE,4,181348183,11230963303,Cleaner - Broad - PRIME,58392,190.0,0.0,4,51127836103,['http://www.pchelpsoft.com/pc-cleaner/lpes-ar/?tracking=PH_ES_PP_GO_SE_PCC_SOAM&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977148109,Computer clean up-PH,9925,187.367213,187.367213,2,420999617265,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
-- SP-Data Recovery EN SE,4,96048223,4354901263,Recover deleted files,10462,187.0,0.0,4,21589307743,[],recover deleted files
Photo Recovery_EN_SE,4,94230703,4382214823,Photo Recovery Software,3891,187.0,0.0,4,39250400863,['http://www.pchelpsoft.com/photo-recovery/info/?tracking=PH_EN_PP_GO_SE_PR&keyword={keyword}&campaignID=ADWORDS&t=easy-photo-recovery'],photo recover software
-- PC Cleaner EN SE,4,53014303,5480196343,cc cleaner - free,26317,186.0,0.0,2,23807876143,[],cc cleaner free download
PC Cleaner_IT_SEARCH,2,1463370133,57594814500,Computer Lento,19967,185.88682,185.88682,2,440371932367,['https://www.pchelpsoft.com/static/lp/pc-cleaner/it/?tracking=PH_IT_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer lento
PC Cleaner_DE_SEARCH,2,137045143,7278506383,Ccleaner,17257,184.704861,184.704861,2,593838806534,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],Ccleaner
PC Cleaner_FR_SEARCH,2,135863623,7211242783,Ccleaner Télécharger - BR,19640,181.4,180.4,3,250583867970,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cleaner gratuit
PC Cleaner_IT_SEARCH,2,1463370133,55396900485,Pulizia PC,20825,179.15522,179.15522,2,424850309454,['https://www.pchelpsoft.com/static/lp/pc-cleaner/it/?tracking=PH_IT_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],programmi pulizia pc
**Uninstaller-SE-EN-CA/US,4,123458503,6113321503,PH - free uninstaller,289,179.0,0.0,2,26076298423,[],uninstaller free
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858223,Pc cleaner-EX - PRIME,5290,178.0,0.0,4,39923252983,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977147189,Cleaner Broad-BR,8007,176.857389,176.857389,2,497791521596,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
PC Cleaner_IT_SEARCH,2,1463370133,57594814500,Computer Lento,21680,175.053368,175.053368,2,440371932367,['https://www.pchelpsoft.com/static/lp/pc-cleaner/it/?tracking=PH_IT_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],velocizzare pc
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6486784063,Cleaner Broad-BR,24747,173.028571,166.028571,3,250583296971,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977139029,Pc cleaner PRIME,5504,172.882985,172.882985,2,497791521524,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6486784063,Cleaner Broad-BR,23664,172.54,168.54,3,250583296962,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
PC Cleaner_ES_SOAM_SE,4,181348183,11230963543,Optimizar PC - PH,36564,171.0,48.0,4,230905452621,['https://www.pchelpsoft.com/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC_SOAM&keyword={keyword}&campaignID=ADWORDS'],optimizar el pc
Photo Recovery_EN_SE,4,94230703,4293168343,SD card recovery,8373,168.0,0.0,4,17270304343,[],sd card recovery
-- SP-Outlook PST EN SE,4,98111023,4486586983,repair outlook pst,15624,168.0,0.0,2,17771628583,[],repair outlook pst
PC Cleaner_IT_SEARCH,2,1463370133,62281451492,PC Cleaner,20418,164.801769,164.801769,2,424872830386,['https://www.pchelpsoft.com/static/lp/pc-cleaner/it/?tracking=PH_IT_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
-- SP-Data Recovery EN SE,4,96048223,4354901263,Recover deleted files,307,164.0,0.0,2,27154861423,[],how to recover deleted files
-- SP-Data Recovery EN SE,4,96048223,4354901263,Recover deleted files,7404,163.0,0.0,4,21589307743,[],recover deleted files
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977148109,Computer clean up-PH,6276,160.735719,160.735719,2,420999617265,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],computer cleaner download
-- SP-Data Recovery EN SE,4,96048223,4354901263,Recover deleted files,337,159.0,0.0,2,27154861423,[],recover deleted files
-- PC Cleaner EN SE,4,53014303,2467630303,MSconfig Startup,13164,158.0,0.0,4,7638650023,[],msconfig
PC Cleaner_ENG_ROW_SEARCH,2,129332503,7792406503,Disk Clean Up-EX,31331,157.794532,157.794532,2,271597733994,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],disk cleanup
PC Cleaner_DE_SEARCH,2,137045143,7278513943,PC Reinigen - BR,9323,157.769748,157.769748,2,593838806615,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc reinigen software
PC Cleaner_DE_SEARCH,2,137045143,7278506743,Ccleaner download - EX,14427,157.458799,157.458799,2,593838806579,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6486783223,Cleaner Broad-BR,10544,155.0,127.0,2,244825995076,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
PC Cleaner_NL_SEARCH,2,626192104,12064156183,PC Cleaner,9061,154.44,46.44,2,155235852930,['https://www.pchelpsoft.com/static/lp/pc-cleaner/nl/?tracking=PH_NL_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],+ pc cleaner
-- PC Cleaner EN SE,4,53014303,5480191543,c cleaner - broad,17475,154.0,0.0,2,23807844103,[],c cleaner
PC Cleaner_FR_SEARCH,2,135863623,7211240743,PC Cleaner Gratuit - EX,6189,154.0,0.0,4,44888994223,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner gratuit
-- PC Cleaner EN SE,4,53014303,4179078823,Clean up PC,9200,153.0,0.0,4,17248179583,[],clean up pc
PC Cleaner_NL_SEARCH,2,626192104,59900147026,CCleaner,16928,152.58528,68.58528,2,302647097423,['https://www.pchelpsoft.com/static/lp/pc-cleaner/nl/?tracking=PH_NL_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_FR_SEARCH,2,135863623,11709984343,Nettoyer PC - MOD BR,7100,151.0,0.0,3,179157077262,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],+nettoyer +pc
PC Cleaner_DE_SEARCH,2,137045143,7278498943,Windows aufräumen - PH,8891,150.649678,150.649678,2,593838806564,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc zu langsam
-- SP-Data Recovery EN SE,4,96048223,4354901263,Recover deleted files,197,150.0,0.0,2,27154862263,[],recover deleted files
PC Cleaner_FR_SEARCH,2,135863623,7211242783,Ccleaner Télécharger - BR,15231,149.533333,149.533333,3,250583867970,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean gratuit
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977142349,Windows 10 - MOD BROAD,7585,149.0,117.0,3,285562111607,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en-lp/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],defrag windows 10
-- SP-Data Recovery EN SE,4,96048223,4382158063,Recover files broad,258,146.0,0.0,2,27113856823,[],recover files
PC Cleaner_ES_SOAM_SEARCH,2,11205724530,109546644683,Optimizar PC - PH,18314,145.758886,145.758886,2,468176118614,['https://www.pchelpsoft.com/static/lp/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC_SOAM&keyword={keyword}&campaignID=ADWORDS'],acelerar mi pc gratis
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977147189,Cleaner Broad-BR,7795,145.5,117.5,3,284802180214,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en-lp/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
PC Cleaner_FR_SEARCH,2,135863623,7211233543,Ccleaner - EX - PRIME,20853,144.65,143.65,2,301405467077,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_FR_SEARCH,2,135863623,7211240143,PC Cleaner - EX - PRIME,10419,144.541796,144.541796,2,301405467113,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cleaner pc
PC Cleaner_FR_SEARCH,2,135863623,7211236903,Nettoyage PC - EX,11870,143.077596,143.077596,2,301405467092,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],nettoyage pc
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977148109,Computer clean up-PH,4578,141.965386,141.965386,2,420999617265,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],why is my pc so slow
PC Cleaner_FR_SEARCH,2,135863623,7211222983,PC Cleaner - PH - PRIME,5475,140.0,0.0,4,44889006103,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_FR_SEARCH,2,135863623,7211219383,Nettoyage Ordi - PH,9191,136.760828,136.760828,2,301405467314,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],comment faire un nettoyage de son pc
-- SP-Data Recovery EN SE,4,96048223,4354901263,Recover deleted files,227,135.0,0.0,2,27154862263,[],how to recover deleted files
PC Cleaner_ES_SEARCH,2,144566263,7704729103,Limpia PC,19822,134.15,92.15,3,230971952867,['https://www.pchelpsoft.com/pc-cleaner/es/como-limpiar-su-pc/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],limpia pc
PC Cleaner_FR_SEARCH,2,135863623,7211233543,Ccleaner - EX - PRIME,21358,133.433489,133.433489,3,231273216141,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345853543,CCleaner,7239,133.218817,133.218817,2,499117596890,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_ENG_ROW_SEARCH,2,129332503,7792397143,Clean My PC-PH,11602,132.722954,130.722954,2,250583296986,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],clean my pc
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345853543,CCleaner,9845,132.35,104.35,2,246589578188,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_NL_SEARCH,2,626192104,59900147026,CCleaner,12712,131.674472,127.674472,2,324935585988,['https://www.pchelpsoft.com/static/lp/pc-cleaner/nl/?tracking=PH_NL_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
-- SP-Data Recovery EN SE,4,96048223,4354901263,Recover deleted files,269,131.0,0.0,2,27154861423,[],recover deleted files
Photo Recovery_EN_SE,4,94230703,4293164983,Recover + pictures,4960,130.0,0.0,4,39250399183,['http://www.pchelpsoft.com/photo-recovery/info/?tracking=PH_EN_PP_GO_SE_PR&keyword={keyword}&campaignID=ADWORDS&t=easy-photo-recovery'],recover deleted pictures
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6486784063,Cleaner Broad-BR,21949,130.0,0.0,4,28303377343,[],ccleaner download
PC Cleaner_ES_SOAM_SE,4,181348183,11230963303,Cleaner - Broad - PRIME,30257,130.0,0.0,4,155245890223,['https://www.pchelpsoft.com/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC_SOAM&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6486784063,Cleaner Broad-BR,24182,129.102955,129.102955,2,271597733976,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],computer running slow windows 10
PC Cleaner_FR_SEARCH,2,135863623,7211240143,PC Cleaner - EX - PRIME,5996,129.0,0.0,4,35180660143,[],pc cleaner
PC Cleaner_ES_SEARCH,2,144566263,7729403983,Cleaner - Broad - PRIME,15881,129.0,0.0,4,40596219223,['http://www.pchelpsoft.com/pc-cleaner/lpes-ms/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean master pc
PC Cleaner_ENG_ROW_SEARCH,2,129332503,7792397143,Clean My PC-PH,22960,128.754766,128.754766,2,271597733982,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],clean my pc
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977139189,Pc cleanerS Free,7349,128.55,128.55,2,427429884157,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],free pc cleaner
-- PC Cleaner EN SE,4,53014303,2001515983,PC Cleaner Variants,4468,128.0,0.0,4,17212467223,[],pc cleaner
**Uninstaller-SE-EN-CA/US,4,123458503,6113321503,PH - free uninstaller,229,128.0,0.0,2,26076298543,[],uninstaller free
PC Cleaner_DE_SEARCH,2,137045143,8100864463,Pc Kostenlos,12317,126.982873,126.982873,2,451505064179,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],tuneup kostenlos
PC Cleaner_ES_SOAM_SE,4,181348183,11230963423,Limpiar PC - Broad,31080,126.666667,105.666667,4,171113480597,['https://www.pchelpsoft.com/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC_SOAM&keyword={keyword}&campaignID=ADWORDS'],limpiar el ordenador
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6486784063,Cleaner Broad-BR,18872,126.6,103.6,3,250583296971,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_FR_SEARCH,2,135863623,7211236903,Nettoyage PC - EX,7183,126.533333,118.533333,3,248858218018,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],nettoyage pc
PC Cleaner_ES_SOAM_SEARCH,2,11205724530,109546644643,Limpiar PC - Broad,18948,126.365296,126.365296,2,468176118602,['https://www.pchelpsoft.com/static/lp/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC_SOAM&keyword={keyword}&campaignID=ADWORDS'],limpieza de pc gratis
PC Cleaner_FR_SEARCH,2,135863623,7211240743,PC Cleaner Gratuit - EX,6264,126.0,0.0,4,39422244463,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner gratuit
PC Cleaner_FR_SEARCH,2,135863623,7211219983,Nettoyage Windows - PH,8431,125.897174,125.897174,2,301405467026,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],nettoyage windows
Photo Recovery_EN_SE,4,94230703,8061695023,-- Photo Retrieval - BR,2306,124.0,0.0,4,39250394743,['http://www.pchelpsoft.com/photo-recovery/info/?tracking=PH_EN_PP_GO_SE_PR&keyword={keyword}&campaignID=ADWORDS&t=retrieve-pictures'],photo retrieval free
PC Cleaner_ES_SEARCH,2,144566263,7704729343,Limpieza PC,17506,123.804498,123.804498,2,302579823283,['https://www.pchelpsoft.com/static/lp/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],limpieza de pc gratis
PC Cleaner_NO_SEARCH,3,134654983,7143100543,Raskere PC - PH,2158,123.066667,69.066667,2,247395736553,['https://www.pchelpsoft.com/static/lp/pc-cleaner/no/?tracking=PH_NO_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],raskere pc
-- SP-Data Recovery EN SE,4,96048223,4363475503,File recovery software,6754,123.0,0.0,4,23947288543,[],file recovery software
-- SP-Data Recovery EN SE,4,96048223,4363475503,File recovery software,172,123.0,0.0,2,27154863463,[],file recovery software
**Uninstaller-SE-EN-CA/US,4,123458503,6114724183,PH - AVG removal,307,123.0,0.0,2,26110355263,[],removal avg
PC Cleaner_FR_SEARCH,2,135863623,7211219383,Nettoyage Ordi - PH,7860,122.306295,122.306295,3,231512334183,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],nettoyage ordi
-- SP-Data Recovery EN SE,4,96048223,4354901263,Recover deleted files,7149,122.0,0.0,4,21589307743,[],recover deleted files
-- SP-Data Recovery EN SE,4,96048223,4382158063,Recover files broad,258,122.0,0.0,2,27113856703,[],recover files
SP - Outlook PST_SE-ROW,4,129505903,6484973143,Scan PST exe - EX,14587,122.0,0.0,4,28843629463,[],scanpst exe
